Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3
3.7471886837121216e-08,0.9972427443708413,0.09182163702317094,0.09287997891811693,-1.058341894945899e-05,1.1200875665976765e-08,7.132392770500459e-06,-0.000447171003940199,0.00012482762844308882,0.00034414749873518043
3.748113458806818e-08,0.9972972833360777,0.09182592174690657,0.09287531968339498,-1.0493979364883319e-05,1.101236029105969e-08,7.1110866643386754e-06,-0.00044672888106965796,0.00012644712895435595,0.0003439103341348212
3.749038233901515e-08,0.997347436308289,0.09182980376230909,0.09287026693960655,-1.0404631772974006e-05,1.082563623311802e-08,7.089683186292224e-06,-0.00044628585831130705,0.00012806541018468276,0.0003436635803783154
3.7499630089962125e-08,0.9973930196030546,0.09183326797533359,0.09286482761341211,-1.0315596380784892e-05,1.0641152869126236e-08,7.068172728534399e-06,-0.0004458419247491135,0.0001296824700025482,0.0003434072571490004
3.750887784090909e-08,0.9974338684070009,0.0918363009167178,0.0928590088987498,-1.0227079820319515e-05,1.0459316165118665e-08,7.0465465037469315e-06,-0.00044539707065043363,0.0001312983048741697,0.00034314138323725436
3.751812559185606e-08,0.9974698373575644,0.09183889078976187,0.09285281823679982,-1.013927447037906e-05,1.0280488678568057e-08,7.024796574396244e-06,-0.0004449512875252695,0.00013291290978881295,0.0003428659764812453
3.7527373342803034e-08,0.9975008010436033,0.09184102751131115,0.09284626329506544,-1.0052357837542015e-05,1.0104989809399239e-08,7.00291587838676e-06,-0.0004445045681802598,0.00013452627819038625,0.00034258105371293114
3.753662109375e-08,0.9975266544252228,0.09184270274580993,0.09283935194565515,-9.966491998452042e-06,9.933096275520858e-09,6.9808982509945375e-06,-0.0004440569067672192,0.0001361384019155867,0.00034228663070948694
3.754586884469697e-08,0.997547313171496,0.09184390993231828,0.0928320922428547,-9.881823105363904e-06,9.765042788570391e-09,6.958738443000863e-06,-0.0004436082988260584,0.0001377492711388018,0.00034198272215033417
3.755511659564394e-08,0.9975627139150387,0.09184464430441522,0.09282449240007845,-9.798480956631473e-06,9.601022905746963e-09,6.936432134962797e-06,-0.000443158741321942,0.0001393588743239375,0.00034166934157991324
3.756436434659091e-08,0.9975728144228169,0.0918449029029374,0.09281656076629285,-9.716578633554362e-06,9.441190034204515e-09,6.913975947574801e-06,-0.0004427082326765644,0.00014096719818336269,0.0003413465013763157
3.757361209753788e-08,0.9975775936828154,0.09184468458153067,0.09280830580200614,-9.636212204754232e-06,9.285658565505442e-09,6.891367448093355e-06,-0.0004422567727934412,0.00014257422764408646,0.0003410142127258792
3.758285984848485e-08,0.9975770519065565,0.09184399000502268,0.09279973605491883,-9.55746049896101e-06,9.134505118920004e-09,6.8686051528155875e-06,-0.00044180436307715077,0.00014417994582125834,0.0003406724856038157
3.759210759943182e-08,0.9975712104478294,0.09184282164065116,0.09279086013533237,-9.48038494681225e-06,8.987769873974432e-09,6.845688525620499e-06,-0.0004413510064464677,0.0001457843339990942,0.0003403213287609247
3.760135535037879e-08,0.9975601116382229,0.0918411837422075,0.09278168669141183,-9.40502949204287e-06,8.845457974619617e-09,6.8226179725983094e-06,-0.0004408967073413629,0.00014738737161925093,0.00033996074971641443
3.761060310132576e-08,0.9975438185404897,0.09183908232719068,0.09277222438439972,-9.331420572090101e-06,8.707540989322635e-09,6.799394832814742e-06,-0.0004404414717238751,0.00014898903627667367,0.00033959075475683865
3.7619850852272727e-08,0.9975224146209869,0.09183652514708388,0.09276248186387856,-9.259567167946078e-06,8.573958413770494e-09,6.776021365271095e-06,-0.00043998530707286594,0.0001505893037229022,0.0003392113489411231
3.76290986032197e-08,0.9974960033428316,0.09183352165089946,0.09275246774317673,-9.189460922772151e-06,8.444619205115639e-09,6.752500732140664e-06,-0.00043952822237270674,0.00015218814787680042,0.0003388225361116377
3.763834635416667e-08,0.9974647076816577,0.09183008294216309,0.09274219057501486,-9.121076328517582e-06,8.319403339064378e-09,6.728836978379436e-06,-0.00043907022809597024,0.0001537855408426186,0.0003384243189112494
3.7647594105113636e-08,0.9974286695661853,0.0918262217295287,0.09273165882748492,-9.054370979561923e-06,8.198163383553314e-09,6.705035007822995e-06,-0.0004386113361802104,0.00015538145293531743,0.0003380166988062601
3.765684185606061e-08,0.9973880492460996,0.09182195227124508,0.09272088086045545,-8.989285892103853e-06,8.080726084997736e-09,6.6811005558996225e-06,-0.0004381515599989484,0.00015697585271301324,0.00033759967611511605
3.766608960700758e-08,0.9973430245899875,0.09181729031371469,0.09270986490249239,-8.925745887776926e-06,7.96689396531667e-09,6.6570401591032555e-06,-0.0004376909143270047,0.0001585687070163777,0.0003371732500427588
3.7675337357954545e-08,0.997293790316381,0.09181225302441123,0.09269861902838389,-8.863660039726303e-06,7.856446929984089e-09,6.632861121384879e-06,-0.00043722941530032443,0.00016015998101484263,0.0003367374187204547
3.768458510890152e-08,0.997240557161179,0.09180685891943786,0.09268715113735422,-8.80292217916308e-06,7.749143889240126e-09,6.608571477632008e-06,-0.00043676708037048415,0.00016174963825937722,0.0003362921792509239
3.769383285984849e-08,0.997183550984948,0.0918011277860338,0.09267546893204834,-8.743411460144826e-06,7.644724396139187e-09,6.584179954420967e-06,-0.00043630392825407205,0.00016333764074162184,0.0003358375277585806
3.7703080610795454e-08,0.9971230118238832,0.09179508060035353,0.09266357989836715,-8.684992980135963e-06,7.542910306501095e-09,6.559695928235097e-06,-0.0004358399788771615,0.00016492394895911697,0.0003353734594446552
3.7712328361742426e-08,0.9970591928883206,0.09178873944085722,0.09265149128622724,-8.627518453699755e-06,7.443407466892981e-09,6.535129381352385e-06,-0.0004353752533151095,0.00016650852198636114,0.0003348999686469737
3.77215761126894e-08,0.9969923595129783,0.09178212739767155,0.0926392100913172,-8.570826936456539e-06,7.345907437468898e-09,6.510490855615521e-06,-0.0004349097737279401,0.00016809131755137865,0.00033441704890413735
3.7730823863636363e-08,0.9969227880632265,0.0917752684782926,0.09262674303791836,-8.514745596257715e-06,7.250089256899015e-09,6.485791404303506e-06,-0.0004344435632915721,0.00016967229211750382,0.0003339246930238343
3.7740071614583335e-08,0.9968507648018319,0.09176818751001366,0.09261409656285051,-8.459090528368184e-06,7.1556212567128334e-09,6.46104254233049e-06,-0.0004339766461251812,0.00017125140097003303,0.00033342289315500134
3.774931936553031e-08,0.9967765847208209,0.09176091003947559,0.09260127680060351,-8.40366761127928e-06,7.062162932086441e-09,6.436256195002455e-06,-0.00043350904721499336,0.00017282859830737555,0.00033291164086354
3.775856711647727e-08,0.996700550343127,0.09175346222974284,0.092588289569706,-8.348273399632181e-06,6.9693668755006256e-09,6.411444645564821e-06,-0.00043304079233481775,0.00017440383733635854,0.00033239092721127174
3.7767814867424244e-08,0.9966229704989203,0.09174587075532398,0.09257514036038038,-8.292696050564674e-06,6.876880778705094e-09,6.386620481778605e-06,-0.0004325719079636404,0.00017597707037128756,0.00033186074283781655
3.7777062618371216e-08,0.996544159081454,0.09173816269555013,0.09256183432352692,-8.236716279767689e-06,6.7843495073390064e-09,6.361796541759944e-06,-0.00043210242120061824,0.0001775482489363429,0.00033132107804506334
3.778631036931818e-08,0.9964644337874369,0.09173036542674293,0.0925483762610746,-8.18010834331679e-06,6.691417250840097e-09,6.336985859321497e-06,-0.00043163235967780294,0.00017911732387094887,0.00033077192288388595
3.7795558120265154e-08,0.9963841148469461,0.0917225065135968,0.09253477061773177,-8.122641041350324e-06,6.597729748662867e-09,6.31220160904973e-06,-0.00043116175147094987,0.0001806842454376531,0.0003302132672427626
3.7804805871212126e-08,0.9963035237478705,0.09171461360020584,0.09252102147416175,-8.064078739559265e-06,6.502936591781174e-09,6.287457051350871e-06,-0.0004306906250087696,0.00018224896343209534,0.0003296451009379448
3.781405362215909e-08,0.9962229819599671,0.09170671430116696,0.09250713254160589,-8.004182404389736e-06,6.406693596274225e-09,6.262765477694343e-06,-0.00043021900898097246,0.00018381142729464976,0.0003290674138048151
3.782330137310606e-08,0.9961428096635295,0.09169883609318509,0.09249310715796913,-7.942710647840385e-06,6.308665243531703e-09,6.238140156277392e-06,-0.0004297469322454757,0.00018537158622328756,0.00032848019579006794
3.7832549124053035e-08,0.9960633244876463,0.09169100620760569,0.09247894828537635,-7.87942077770632e-06,6.208527179215008e-09,6.213594278328994e-06,-0.00042927442373513536,0.00018692938928720378,0.000327883437044362
3.7841796875e-08,0.9959848402629765,0.09168325152429367,0.09246465850920563,-7.814069849119386e-06,6.105968760691667e-09,6.189140905264377e-06,-0.0004288015123643693,0.00018848478554079034,0.0003272771280150652
