Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5,I_res6,I_res7,I_res8
1.2160792495265153e-08,0.9961531354206034,0.09153207295057564,0.09027781286918704,1.2542600813886167e-05,1.5731683517649796e-08,1.129307513083549e-06,-0.000192516403025303,0.0003944694007997893,-0.00027603962011669216,5.3444824998278594e-05,7.192068054424417e-06,3.2758585272410865e-05,-5.718546073613747e-05,3.384466691299052e-05
1.2170040246212121e-08,0.996102711877755,0.091527985352456,0.09028045295116735,1.2475324012886627e-05,1.5563370922650567e-08,1.1245559792523562e-06,-0.00019182493485583223,0.000393806201204654,-0.0002765165760767251,5.418247192369222e-05,7.124652070566367e-06,3.2430902569203444e-05,-5.71310167693624e-05,3.4219992198340326e-05
1.2179287997159091e-08,0.9960531248399553,0.09152397381631568,0.09028315826121007,1.2408155551056347e-05,1.5396232417921042e-08,1.119826876604213e-06,-0.0001911328646237881,0.0003931382780763843,-0.000276984771069146,5.491715372740735e-05,7.056810361521403e-06,3.209937785176002e-05,-5.70664417282535e-05,3.458767188835753e-05
1.2188535748106062e-08,0.9960045677284532,0.0915200549000505,0.09028593027645958,1.2341246235909056e-05,1.5230635865533945e-08,1.1151236427159192e-06,-0.00019044022351866365,0.000392465602754307,-0.0002774442210411698,5.564880571942425e-05,6.9885264141697975e-06,3.176403198474623e-05,-5.6991770943685766e-05,3.4947603404051737e-05
1.219778349905303e-08,0.9959572297621251,0.0915162447751457,0.09028877008960383,1.2274746855418779e-05,1.506694103646132e-08,1.1104496458974786e-06,-0.0001897470431901059,0.00039178814583853543,-0.00027789494259436236,5.637736311042177e-05,6.919783515539768e-06,3.142488607890116e-05,-5.690704171603314e-05,3.52996857404206e-05
1.220703125e-08,0.9959112952212424,0.09151255916381767,0.09029167840545728,1.220880758360353e-05,1.4905498261345508e-08,1.105808172346131e-06,-0.00018905335563041412,0.0003911058773424415,-0.0002783369528685738,5.710276111036894e-05,6.850564841217087e-06,3.108196157279596e-05,-5.681229322670288e-05,3.564381956780108e-05
1.2216279000946971e-08,0.9958669427311434,0.09150901327796376,0.09029465553907946,1.214357738884252e-05,1.474664717988073e-08,1.1012024137376637e-06,-0.00018835919305582337,0.00039041876684749725,-0.00027877026942492965,5.782493502774349e-05,6.780853544268119e-06,3.073528031503981e-05,-5.6707566448876226e-05,3.5979907333283616e-05
1.222552675189394e-08,0.9958243445686048,0.0915056217601589,0.09029770141543428,1.20792034472461e-05,1.4590715591996205e-08,1.0966354552976577e-06,-0.00018766458778704943,0.000389726783659878,-0.0002791949101283344,5.854382036897827e-05,6.710632844327956e-06,3.0384864646591178e-05,-5.659290405778952e-05,3.6307853361857506e-05
1.223477450284091e-08,0.9957836659935867,0.09150239862692697,0.0903008155705906,1.2015830563363942e-05,1.4438018412747104e-08,1.0921102643922329e-06,-0.00018696957212954927,0.00038902989696822213,-0.0002796108930299513,5.9259352937757846e-05,6.639886116505548e-06,3.0030737482831902e-05,-5.6468350340890855e-05,3.662756395695684e-05
1.224402225378788e-08,0.9957450646089449,0.0914993572145051,0.09030399715445643,1.1953600600486278e-05,1.4288856731594592e-08,1.0876296796745831e-06,-0.0001862741782539729,0.0003883280760019218,-0.00028001823625011104,5.997146893378692e-05,6.568596979757998e-06,2.9672922395065283e-05,-5.633395110820658e-05,3.6938947500075535e-05
1.2253270004734849e-08,0.9957086897505882,0.09149651012731293,0.09030724493503609,1.1892651922768709e-05,1.4143516975613427e-08,1.083196400821134e-06,-0.00018557843807726467,0.0003876212901893393,-0.00028041695786210915,6.068010505065531e-05,6.496749384389345e-06,2.931144369109913e-05,-5.6189753603247954e-05,3.72419145491246e-05
1.2262517755681819e-08,0.9956746819104392,0.09149386918932408,0.09031055730419017,1.1833118851338635e-05,1.4002270174990578e-08,1.0788129788873803e-06,-0.00018488238314487806,0.00038690950931532224,-0.0002808070757773451,6.138519857242998e-05,6.424327698331829e-06,2.8946326494578816e-05,-5.603580641478775e-05,3.7536377935206535e-05
1.227176550662879e-08,0.9956431721944129,0.0914914453985273,0.0903139322848761,1.1775131136512158e-05,1.3865371328205811e-08,1.074481807311159e-06,-0.00018418604451456394,0.00038619270367741337,-0.000281188607632246,6.208668746860361e-05,6.351316791874145e-06,2.8577596822742442e-05,-5.587215938982889e-05,3.782225285748736e-05
