Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5
5.291563091856061e-08,0.9951359803062354,0.09144337785506614,0.09053882822513835,1.1947558181583736e-05,1.0807159331691286e-08,3.415319440228173e-09,0.00043701672726641227,-0.0003338373686853469,-0.0003227251252386002,3.7965995508057655e-05,0.0001903638699386523
5.292487866950758e-08,0.9951633558908674,0.0914456398365256,0.0905387204071891,1.1978859190813124e-05,1.0863860141434066e-08,3.4104183404650587e-09,0.00043746693960193447,-0.00033242363349072,-0.0003231363599016331,3.681470078046604e-05,0.00019057639181101625
5.293412642045455e-08,0.9951953457347047,0.09144827609183154,0.0905385227673839,1.2016290112899134e-05,1.0931859877736735e-08,3.4107791691908944e-09,0.0004379162947557824,-0.0003310077446815921,-0.000323538789981935,3.566102176693556e-05,0.00019078783501191922
5.294337417140152e-08,0.9952318372252228,0.09145127631406902,0.0905382254811294,1.2059844577197013e-05,1.101125113633168e-08,3.416346727782882e-09,0.00043836478451135405,-0.00032958972349326154,-0.0003239324130418922,3.450501283632412e-05,0.00019099818077798511
5.295262192234849e-08,0.9952726995019846,0.0914546286753714,0.09053781866075582,1.2109496957013859e-05,1.1102108082146462e-08,3.427056887923115e-09,0.0004388124024982963,-0.000328169589337185,-0.00032431722486219816,3.334673032714001e-05,0.00019120741366720074
5.2961869673295454e-08,0.9953177839150127,0.09145831986821422,0.0905372923887498,1.2165202476084118e-05,1.1204485773720963e-08,3.442836164790168e-09,0.00043925914420955354,-0.0003267473597837881,-0.0003246932194223457,3.218623256155879e-05,0.00019141552162273024
5.2971117424242426e-08,0.9953669245550406,0.0914623351526955,0.0905366367511982,1.2226897391325547e-05,1.1318419370421043e-08,3.4636011550597123e-09,0.0004397050070110455,-0.00032532305055263237,-0.0003250603888892692,3.102357985190934e-05,0.0001916224960236347
5.29803651751894e-08,0.9954199388538117,0.09146665840964024,0.09053584187131468,1.22944992514261e-05,1.1443923233657524e-08,3.4892578546706796e-09,0.00044014999014389616,-0.000323896675510044,-0.0003254187236142061,2.9858834499598832e-05,0.00019182833172224893
5.2989612926136364e-08,0.9954766282522848,0.09147127219933521,0.09053489794291682,1.2367907230462772e-05,1.1580989936375545e-08,3.5197008743741117e-09,0.0004405940947191886,-0.00032246824667420387,-0.00032576821213782064,2.869206078641491e-05,0.0001920330270680295
5.2998860677083336e-08,0.9955367789343462,0.09147615782568616,0.09053379526372386,1.2447002535494372e-05,1.1729589198099456e-08,3.5548125738881965e-09,0.00044103732370524563,-0.0003210377742277167,-0.00032610884120359883,2.7523324958214075e-05,0.0001922365839177347
5.300810842803031e-08,0.9956001626233755,0.09148129540556103,0.09053252426834402,1.253164888676433e-05,1.1889666765498636e-08,3.594462137905965e-09,0.00044147968190744364,-0.00031960526653764714,-0.00032644059577948255,2.6352695201028097e-05,0.00019243900763184934
5.301735617897727e-08,0.9956665374387292,0.09148666394306404,0.09053107556082028,1.2621693068863878e-05,1.2061143260851953e-08,3.638504619242722e-09,0.0004419211759406306,-0.0003181707301829514,-0.00032676345908770247,2.5180241609632162e-05,0.0001926403070572232
5.3026603929924245e-08,0.9957356488089731,0.09149224140846608,0.09052943994660746,1.2716965550898351e-05,1.2243913022809296e-08,3.686779976002827e-09,0.00044236181419422636,-0.00031673416998921606,-0.0003270774126427083,2.4006036148652207e-05,0.00019284049449594894
5.3035851680871217e-08,0.9958072304384719,0.0914980048214951,0.0905276084638527,1.2817281173455117e-05,1.24378429655979e-08,3.7391121308418185e-09,0.0004428016067901046,-0.0003152955890706283,-0.00032738243629707776,2.2830152606357652e-05,0.00019303958566054496
5.304509943181818e-08,0.9958810053236893,0.09150393033867373,0.09052557241385474,1.2922439899867781e-05,1.2642771484032755e-08,3.795308080972566e-09,0.00044324056553341244,-0.00031385498887900003,-0.0003276785082952616,2.1652666541246173e-05,0.00019323759961558228
5.3054347182765154e-08,0.9959566868153895,0.09150999334437566,0.09052332339058027,1.3032227629049524e-05,1.2858507432604639e-08,3.855157087826863e-09,0.000443678703856488,-0.0003124123692596906,-0.0003279656053349732,2.0473655221608234e-05,0.0001934345587059314
5.3063594933712126e-08,0.9960339797226945,0.09151616854525156,0.09052085330911926,1.3146417066863783e-05,1.3084829207198658e-08,3.918429974814029e-09,0.00044411603675606584,-0.00031096772851424876,-0.0003282437026360084,1.9293197558280322e-05,0.00019363048847186672
5.307284268465909e-08,0.9961125814547919,0.09152243006766686,0.09051815443296282,1.3264768652806036e-05,1.3321483957997773e-08,3.984878560813676e-09,0.00044455258072400325,-0.0003095210634695278,-0.00032851277401626595,1.8111374030792846e-05,0.00019382541755131252
5.308209043560606e-08,0.9961921831959331,0.09152875155777754,0.09051521939999524,1.3387031538531785e-05,1.3568186961547038e-08,4.054235255646262e-09,0.00044498835367176874,-0.00030807236955303374,-0.0003287727919746801,1.692826660717675e-05,0.0001940193775695742
5.3091338186553035e-08,0.9962724711092062,0.09153510628385728,0.09051204124709203,1.3512944614518762e-05,1.3824621178858956e-08,4.12621284187187e-09,0.0004454233748489628,-0.0003066216408742514,-0.0003290237277807734,1.574395865771687e-05,0.00019421240301693466
5.31005859375e-08,0.9963531275643964,0.09154146724047986,0.09050861343322385,1.3642237580979147e-05,1.4090437025004257e-08,4.200504464923916e-09,0.0004458576647561765,-0.0003051688703116212,-0.0003292655515705102,1.4558534862934569e-05,0.0001944045311145607
5.310983368844697e-08,0.9964338323852538,0.09154780725415672,0.09050492986097203,1.377463205897067e-05,1.4365252373737308e-08,4.276783850892595e-09,0.00044629124505250306,-0.00030371404960486813,-0.00032949823244808287,1.3372081116143037e-05,0.00019459580166919616
5.3119081439393944e-08,0.9965142641112404,0.09155409909001273,0.09050098489636406,1.3909842737401651e-05,1.4648652818178672e-08,4.3547057679658406e-09,0.00044672413845804387,-0.00030225716945233194,-0.0003297217385932675,1.218468442091803e-05,0.0001947862569171764
5.312832919034091e-08,0.9965941012688689,0.09156031555908652,0.09049677338694664,1.4047578551575328e-05,1.494019220604644e-08,4.433906744168863e-09,0.000447156368651775,-0.00030079821961293967,-0.0003299360373739454,1.0996432783855834e-05,0.00019497594135833133
5.313757694128788e-08,0.996673023647652,0.09156642962583335,0.0904922906780207,1.4187543888687776e-05,1.5239393464639484e-08,4.514006050133567e-09,0.00044758796016515674,-0.0002993371890124286,-0.00033014109546336697,9.80741510300232e-06,0.0001951649015803958
5.3146824692234853e-08,0.9967507135756296,0.09157241451540747,0.09048753262696664,1.4329439815623407e-05,1.5545749727473e-08,4.5946069516121034e-09,0.0004480189382718814,-0.00029787406585343924,-0.00033033687896171583,8.617721052377258e-06,0.00019535318607457667
5.315607244318182e-08,0.99682685718944,0.09157824382029914,0.09048249561559786,1.4472965324279035e-05,1.5858725770780975e-08,4.675298232249062e-09,0.00044844932887418083,-0.00029640883772903844,-0.0003305233535215234,7.427440962997346e-06,0.00019554084504296723
5.316532019412879e-08,0.9969011456939298,0.09158389160590444,0.09047717656048947,1.461781858955156e-05,1.6177759764203035e-08,4.755655982767004e-09,0.00044887915838612925,-0.00029494149173924975,-0.0003307004844764424,6.236665700848773e-06,0.00019572793019853528
5.317456794507576e-08,0.9969732766062323,0.09158933251460492,0.09047157292123036,1.4763698235035426e-05,1.6502265335897493e-08,4.835245648297878e-09,0.0004493084536143709,-0.0002934720146101615,-0.00033086823697290376,5.045486542271444e-06,0.0001959144945584357
5.318381569602273e-08,0.9970429549794187,0.09159454186794394,0.09046568270656433,1.491030460149937e-05,1.6831633948361735e-08,4.913624321373321e-09,0.0004497372416367488,-0.00029200039281512976,-0.00033102657610414133,3.853995047199342e-06,0.00019610059223143617
5.31930634469697e-08,0.9971098946007805,0.09159949576648889,0.0904595044783856,1.50573410131187e-05,1.716523757695458e-08,4.9903432637236036e-09,0.0004501655496792858,-0.0002905266126976268,-0.00033117546704607126,2.6622829307489436e-06,0.00019628627820026257
5.320231119791667e-08,0.9971738191598916,0.09160417118697242,0.0904530373535657,1.5204515036410671e-05,1.7502431678952496e-08,5.0649506359186134e-09,0.00045059340499199914,-0.00028905066059525906,-0.0003313148751945164,1.4704419336314634e-06,0.0001964716080996985
5.321155894886364e-08,0.9972344633817968,0.09160854607632628,0.09044628100359979,1.5351539726937682e-05,1.7842558437192242e-08,5.136994410215546e-09,0.0004510208347240284,-0.00028757252296447066,-0.0003314447663032143,2.785636918813492e-07,0.00019665663799129
5.322080669981061e-08,0.9972915741206517,0.09161259944221821,0.0904392356520624,1.5498134858747216e-05,1.8184950258204608e-08,5.206025438196922e-09,0.0004514478657985597,-0.00028609218650544206,-0.00033156510662210776,-9.132603936120383e-07,0.00019684142413552372
5.323005445075758e-08,0.9973449114093915,0.09161631143972594,0.0904319020698785,1.5644028131650744e-05,1.8528933501281545e-08,5.2716006417622754e-09,0.00045187452478803535,-0.00028460963828671836,-0.00033167586303535143,-2.1049392872562006e-06,0.00019702602276236097
5.3239302201704546e-08,0.997394249461121,0.09161966345379007,0.09042428156841871,1.578895635148974e-05,1.8873832411488778e-08,5.333286293172558e-09,0.0004523008377901381,-0.00028312486586904795,-0.00033177700319850424,-3.2963824481152733e-06,0.00019721048984101534
5.324854995265152e-08,0.9974393776180408,0.09162263817710314,0.09041637599043782,1.5932666578593642e-05,1.9218973226503902e-08,5.390661347515079e-09,0.00045272683030503564,-0.0002816378574279641,-0.00033186849567437484,-4.487499957971073e-06,0.00019739488084987634
5.325779770359849e-08,0.997480101244031,0.09162521968311232,0.09040818769888637,1.6074917239808326e-05,1.9563688424630867e-08,5.443320789236103e-09,0.0004531525271143676,-0.00028014860187462965,-0.00033195031006697255,-5.678202647583659e-06,0.00019757925054747198
5.3267045454545455e-08,0.9975162425571207,0.09162739349382815,0.09039971956363048,1.6215479199545214e-05,1.990732107894259e-08,5.490878953030249e-09,0.00045357795216245715,-0.00027865708897444904,-0.0003320224171530372,-6.868402220683531e-06,0.00019776365274537506
5.327629320549243e-08,0.9975476413982945,0.09162914664214993,0.09039097494612393,1.6354136785443022e-05,2.02492292806714e-08,5.532972778666657e-09,0.00045400312844022007,-0.0002771633094629832,-0.0003320847890106335,-8.05801137520507e-06,0.00019794814008394443
5.32855409564394e-08,0.9975741559334326,0.09163046772844417,0.09038195768208698,1.649068876445856e-05,2.0588790593775614e-08,5.569264959337333e-09,0.00045442807787222635,-0.00027566725515871783,-0.0003321373991442816,-9.24694392128012e-06,0.00019813276381178924
5.3294788707386364e-08,0.9975956632852857,0.09163134697112735,0.09037267206225147,1.6624949265299994e-05,2.0925406501567305e-08,5.599446943440857e-09,0.0004548528212073795,-0.00027416891907220634,-0.0003321802226061323,-1.0435114895551848e-05,0.0001983175735698304
5.3304036458333336e-08,0.9976120600927669,0.09163177625103318,0.09036312281124122,1.6756748643400612e-05,2.1258506806177776e-08,5.623241750934271e-09,0.0004552773779136423,-0.0002726682955111682,-0.0003322132361126947,-1.1622440671344489e-05,0.00019850261718082365
5.331328420928031e-08,0.9976232629950116,0.0916317491493595,0.09035331506466403,1.6885934284710078e-05,2.15875539415e-08,5.640406566878176e-09,0.0004557017660772438,-0.0002711653801811075,-0.0003322364181566482,-1.2808839064261627e-05,0.00019868794044518206
5.3322531960227274e-08,0.9976292090380986,0.0916312609790292,0.09034325434449825,1.7012371345012373e-05,2.191204716147908e-08,5.6507350773125546e-09,0.0004561260023067702,-0.0002696601702810448,-0.00033224974911326893,-1.3994229432794434e-05,0.0001988735869439237
5.3331779711174246e-08,0.9976298560024055,0.09163030880930607,0.09033294653286493,1.713594342149093e-05,2.223152656627099e-08,5.654059515054083e-09,0.0004565501016425417,-0.00026815266459396126,-0.0003322532113410555,-1.5178532773545419e-05,0.00019905959784953877
5.334102746212122e-08,0.9976251826490966,0.09162889148354739,0.09032239784428187,1.7256553153685182e-05,2.254557693093678e-08,5.6502523865470906e-09,0.0004569740774716388,-0.00026664286357160045,-0.0003322467892761196,-1.6361671810672164e-05,0.00019924601174554563
5.335027521306818e-08,0.9976151888843999,0.09162700962999654,0.09031161479650371,1.737412275119156e-05,2.2853831303385576e-08,5.639227854563239e-09,0.0004573979414489382,-0.00026513076941325054,-0.000332230469519955,-1.754357107921298e-05,0.00019943286445547404
5.3359522964015155e-08,0.9975998958406955,0.09162466566554035,0.09030060418005673,1.7488594445695375e-05,2.3155974340787597e-08,5.6209427556276566e-09,0.00045782170342449196,-0.0002636163861381878,-0.00033220424092022426,-1.872415700194663e-05,0.00019962018888197925
5.3368770714962127e-08,0.9975793458738087,0.09162186379239623,0.09028937302658296,1.75999308653186e-05,2.3451745356989006e-08,5.595397235739098e-09,0.00045824537137754485,-0.00026209971965148365,-0.00033216809464420733,-1.9903357959464664e-05,0.00019980801485675308
5.337801846590909e-08,0.9975536024761392,0.09161860998770702,0.09027792857611465,1.7708115329444546e-05,2.374094105651801e-08,5.562634992576689e-09,0.00045866895135748923,-0.00026058077780286953,-0.00033212202424460076,-2.1081104353189586e-05,0.00019999636900186205
5.3387266216856064e-08,0.9975227501056673,0.09161491198606016,0.09026627824340226,1.7813152062578163e-05,2.4023417934687166e-08,5.522743117526574e-09,0.0004590924474320034,-0.00025905957043842036,-0.00033206602571738634,-2.2257328661060244e-05,0.00020018527460309514
5.3396513967803036e-08,0.9974868939311534,0.09161077925497128,0.09025442958342485,1.7915066326065063e-05,2.4299094327090066e-08,5.475851535958501e-09,0.0004595158616426081,-0.0002575361094448197,-0.00033200009755150755,-2.343196548565771e-05,0.00020037475149586347
5.340576171875e-08,0.9974461594942369,0.09160622296340153,0.0902423902562165,1.801390446684699e-05,2.4567952095991633e-08,5.422132049493935e-09,0.000459939193967841,-0.00025601040878600557,-0.00033192424077011835,-2.4604951594564994e-05,0.0002005648159641475
5.341500946969697e-08,0.9974006922893666,0.09160125594340089,0.09023016799114258,1.8109733882687563e-05,2.4830037945156397e-08,5.361796989092049e-09,0.000460362442294229,-0.0002544824845320182,-0.0003318384589632282,-2.577622595278937e-05,0.00020075548065293393
5.3424257220643945e-08,0.9973506572629846,0.09159589264500799,0.09021777055076534,1.8202642903745804e-05,2.508546435926027e-08,5.295097493124396e-09,0.00046078560239518984,-0.00025295235487992175,-0.00033174275831156545,-2.6945729747087377e-05,0.00020094675449453805
5.343350497159091e-08,0.9972962382335446,0.09159014908455258,0.09020520569443931,1.829274059058592e-05,2.5334410167988503e-08,5.222321429390821e-09,0.00046120866791799034,-0.00025142004016666565,-0.0003316371476015346,-2.8113406402097108e-05,0.00020113864264915499
5.344275272253788e-08,0.9972376372343444,0.09158404278653724,0.09019248114177657,1.838015644909051e-05,2.5577120739254318e-08,5.143790984824925e-09,0.000461631630378836,-0.00024988556287381194,-0.00033152163823118127,-2.9279201588184583e-05,0.00020133114645992507
5.3452000473484854e-08,0.9971750737814817,0.09157759271930517,0.09017960453612779,1.8465040063100275e-05,2.581390781011001e-08,5.059859951115064e-09,0.00046205447916614116,-0.00024834894762409124,-0.0003313962442070927,-3.0443063220943352e-05,0.00020152426342274647
5.346124822443182e-08,0.9971087840695181,0.09157081922472284,0.09016658340822094,1.8547560645910133e-05,2.604514896772731e-08,4.9709107384378456e-09,0.0004624772015520076,-0.0002468102211697416,-0.00033126098213221344,-3.160494145234836e-05,0.00020171798717101206
5.347049597537879e-08,0.9970390200976887,0.09156374394212508,0.09015342514010061,1.862790651201239e-05,2.6271286796244914e-08,4.8773511530151e-09,0.00046289978271189444,-0.00024526941237265566,-0.0003311158711845953,-3.2764788653564824e-05,0.00020191230747538806
5.347974372632576e-08,0.9969660487298717,0.09155638972680667,0.0901401369295123,1.870628447093338e-05,2.6492827708943554e-08,4.779610977486405e-09,0.0004633222057524301,-0.00024372655217639458,-0.0003309609330871146,-3.39225593894511e-05,0.0002021072102586934
5.348899147727273e-08,0.9968901506917623,0.09154878056335697,0.0901267257548734,1.87829191452059e-05,2.6710340487797567e-08,4.67813839543219e-09,0.0004637444517473029,-0.00024218167357011413,-0.00033079619206824077,-3.5078210384852414e-05,0.0002023026776258843
5.34982392282197e-08,0.9968116195088977,0.09154094147415559,0.09011319834096888,1.885805221485551e-05,2.6924454555036394e-08,4.573396303381251e-09,0.0004641664997811122,-0.00024063481154453352,-0.000330621674813979,-3.623170048277904e-05,0.00020249868790908566
5.350748697916667e-08,0.9967307603895478,0.09153289842337603,0.09009956112551153,1.8931941591130792e-05,2.7135858003560182e-08,4.4658585550068395e-09,0.000464588327001044,-0.00023908600304008032,-0.00033043741041113655,-3.738299059461881e-05,0.00020269521572755244
5.351673473011364e-08,0.9966478890566359,0.09152467821685505,0.09008582022670142,1.9004860522435508e-05,2.7345295414460903e-08,4.356006182813713e-09,0.00046500990867620444,-0.0002375352868873786,-0.0003302434302820823,-3.8532043642555434e-05,0.00020289223206238857
5.352598248106061e-08,0.9965633305330706,0.09151630839820533,0.09007198141191461,1.907709663572424e-05,2.7553565491051704e-08,4.2443236426302405e-09,0.00046543121826440463,-0.0002359827037402777,-0.0003300397681112452,-3.967882449440274e-05,0.00020308970434578907
5.353523023200758e-08,0.9964774178851163,0.09150781714156755,0.09005805006765069,1.9148950916878202e-05,2.7761518539339864e-08,4.131295125573158e-09,0.00046585222748617215,-0.00023442829600166953,-0.00032982645976358226,-4.082329989107427e-05,0.0002032875965645167
5.354447798295455e-08,0.9963904909286248,0.09149923314141398,0.09004403117086138,1.9220736633900656e-05,2.797005382512514e-08,4.017400980903392e-09,0.0004662729064057261,-0.00023287210774232812,-0.0003296035431953042,-4.1965438366974646e-05,0.0002034858693772655
5.355372573390152e-08,0.9963028949029925,0.09149058549981941,0.09002992926177823,1.9292778206857144e-05,2.818011683699032e-08,3.903114291051393e-09,0.00046669322351863287,-0.00023131418461307145,-0.0003293710583571852,-4.3105210163592775e-05,0.0002036844802455104
5.356297348484849e-08,0.9962149791180563,0.09148190361164328,0.09001574841835393,1.9365410028918664e-05,2.8392696484078347e-08,3.788897637787231e-09,0.00046711314584582084,-0.00022975457375057286,-0.0003291290470907912,-4.4242587136611256e-05,0.000203883383577384
5.3572221235795456e-08,0.9961270955791045,0.09147321704806285,0.09000149223242253,1.9438975242905003e-05,2.8608822255601454e-08,3.675200095161946e-09,0.00046753263903362115,-0.00022819332367713516,-0.0003288775530179993,-4.537754265689859e-05,0.00020408253088407673
5.358146898674243e-08,0.9960395975953458,0.09146455543890987,0.0899871637876813,1.9513824477989567e-05,2.8829561367321886e-08,3.5624544812751596e-09,0.0004679516674594656,-0.00022663048419481433,-0.00032861662142422176,-4.651005150573891e-05,0.00020428187094819497
5.35907167376894e-08,0.9959528383772744,0.09145594835427466,0.08997276563958656,1.959031455142194e-05,2.905601591797286e-08,3.4510748968086785e-09,0.00046837019434285145,-0.0002250661062742733,-0.00032834629913575705,-4.764008976470368e-05,0.0002044813500034741
5.3599964488636365e-08,0.9958671696284742,0.09144742518584127,0.08995829979725248,1.9668807140256984e-05,2.928932007581445e-08,3.341454573712652e-09,0.00046878818186116695,-0.00022350024193877886,-0.0003280666343917114,-4.87676347005821e-05,0.0002046809119251866
5.360921223958334e-08,0.9957829401373254,0.09143901502841932,0.08994376770743093,1.9749667428191463e-05,2.9530637312414667e-08,3.233964052499699e-09,0.0004692055912699403,-0.00022193294414376563,-0.00032777767671098327,-4.989266464581423e-05,0.0002048804984305511
5.361845999053031e-08,0.9957004943742418,0.09143074656214464,0.08992917024064535,1.983326273278681e-05,2.9781157697626964e-08,3.1289497015586766e-09,0.0004696223830270662,-0.00022036426665243743,-0.0003274794767547981,-5.1015158874871306e-05,0.0002050800492883955
5.3627707741477274e-08,0.995620171100024,0.09142264793581954,0.089914507679542,1.9919961118446735e-05,3.004209526621413e-08,3.0267325865380085e-09,0.0004700385169205405,-0.00021879426390784796,-0.00032717208618530236,-5.2135097477080804e-05,0.00020527950253729902
5.3636955492424246e-08,0.9955423019908074,0.0914147466518513,0.08989977970951323,2.0010130000503455e-05,3.031468546265093e-08,2.927607692342283e-09,0.0004704539521992208,-0.00021722299090195748,-0.0003268555575207706,-5.3252461226375056e-05,0.00020547879471139442
5.364620324337122e-08,0.9954672102852119,0.0914070694532613,0.08988498541164126,2.010413474600522e-05,3.06001826674738e-08,2.831843495040647e-09,0.0004708686477061101,-0.00021565050304217195,-0.00032652994398795106,-5.4367231448465885e-05,0.00020567786107297923
5.3655450994318184e-08,0.9953952094590625,0.09139964221321181,0.08987012325799808,2.0202337276631663e-05,3.0899857804230125e-08,2.739681875391387e-09,0.0004712825620136653,-0.00021407685601585236,-0.0003261952993721349,-5.5479389885977014e-05,0.00020587663585105962
5.3664698745265156e-08,0.9953266019331167,0.09139248982750622,0.0898551911093324,2.0305094679353465e-05,3.121499602296876e-08,2.651338360677917e-09,0.0004716956535606032,-0.0002125021056533286,-0.00032585167786549626,-5.658891856205374e-05,0.000206075052484919
5.367394649621213e-08,0.9952616778189934,0.09138563611049536,0.08984018621516193,2.0412757830320402e-05,3.1546894452337925e-08,2.5670026764307974e-09,0.0004721078807896756,-0.00021092630778993997,-0.0003254991339143132,-5.769579964298687e-05,0.00020627304387177954
5.368319424715909e-08,0.9952007137084793,0.09137910369481987,0.08982510521628097,2.0525670037496855e-05,3.1896860009261325e-08,2.486839585033236e-09,0.00047251920228589015,-0.0002093495181276388,-0.0003251377220656445,-5.880001530039399e-05,0.00020647054261761078
5.3692441998106065e-08,0.9951439715111952,0.09137291393540287,0.08980994414968649,2.0644165707520406e-05,3.2266207252176395e-08,2.410989983947809e-09,0.00047292957691462894,-0.00020777179209668145,-0.00032476749681404856,-5.9901547573511444e-05,0.00020666748129011614
5.3701689749053037e-08,0.9950916973454234,0.0913670868180916,0.08979469845591118,2.0768569042139792e-05,3.265625626100082e-08,2.3395722324619813e-09,0.00047333896395913486,-0.0002061931847179709,-0.0003243885124489582,-6.100037823212899e-05,0.00020686379267292077
5.37109375e-08,0.9950441204867221,0.09136164087332814,0.08977936298874742,2.0899192769525e-05,3.306833052480906e-08,2.272683672597114e-09,0.00047374732325681655,-0.00020461375046656243,-0.0003240008229033017,-6.209648864073361e-05,0.0002070594100199715
5.3720185250946974e-08,0.9950014523787829,0.09135659309521825,0.08976393202733428,2.1036336915651824e-05,3.350375481644963e-08,2.210402307166559e-09,0.00047415461533385235,-0.00020303354313687877,-0.00032360448160395275,-6.3189859624402e-05,0.00020725426730915976
5.3729433001893946e-08,0.9949638857107054,0.0913519588663407,0.08974839929057131,2.118028762078207e-05,3.396385303185539e-08,2.1527885958482076e-09,0.00047456080153753845,-0.00020145261571018135,-0.000323199541324613,-6.428047133697172e-05,0.00020744829949416934
5.373868075284091e-08,0.9949315935646222,0.09134775188861893,0.08973275795381176,2.133131600590744e-05,3.444994597099737e-08,2.0998873287285466e-09,0.00047496584416587684,-0.00019987102022480012,-0.00032278605404170843,-6.53683031320442e-05,0.0002076414427535624
5.374792850378788e-08,0.9949047286374368,0.0913439841205624,0.08971700066778186,2.1489677093918728e-05,3.496334903740378e-08,2.0517295361191584e-09,0.0004753697065938719,-0.0001982888076496476,-0.0003223640707938596,-6.645333343733737e-05,0.00020783363473611614
5.3757176254734855e-08,0.9948834225400395,0.09134066572114947,0.08970111957966134,2.1655608789963725e-05,3.550536983316196e-08,2.0083343933261666e-09,0.00047577235339603624,-0.0001967060277615383,-0.0003219336415455011,-6.753553963289461e-05,0.00020802481480143695
5.376642400568182e-08,0.99486778517714,0.09133780500060751,0.0896851063562518,2.1829330925317304e-05,3.6077305627465464e-08,1.9697110797872103e-09,0.0004761737504646062,-0.0001951227290267846,-0.0003214948150552001,-6.861489793366872e-05,0.00020821492425489253
5.377567175662879e-08,0.9948579042105901,0.09133540837831904,0.08966895220915332,2.201104436885137e-05,3.668044067825312e-08,1.9358605533690104e-09,0.00047657386512299277,-0.00019353895848756177,-0.0003210476387491859,-6.969138327695757e-05,0.0002084039065759181
5.3784919507575764e-08,0.9948538446086579,0.09133348034804949,0.08965264792185863,2.2200930209891127e-05,3.73160433883852e-08,1.9067772026082844e-09,0.0004769726662339994,-0.00019195476165350588,-0.0003205921586006298,-7.07649692151658e-05,0.0002085917076387793
5.379416725852273e-08,0.9948556482834602,0.09133202345067204,0.08963618387866781,2.23991490160384e-05,3.798536328061836e-08,1.882450342418583e-09,0.00047737012430236643,-0.000190370182398987,-0.0003201284190151605,-7.183562781434182e-05,0.00020877827592489116
5.38034150094697e-08,0.9948633338184274,0.09133103825453259,0.08961955009531906,2.2605840169246472e-05,3.868962777874164e-08,1.862865522067323e-09,0.00047776621157121337,-0.00018878526286647486,-0.00031965646272307186,-7.290332955893195e-05,0.00020896356272583316
5.3812662760416667e-08,0.9948768962872719,0.09133052334356764,0.08960273625122325,2.2821121283112565e-05,3.943003878578915e-08,1.8480056180427697e-09,0.00047816090211197707,-0.00018720004337642357,-0.00031917633067869613,-7.396804326314161e-05,0.00020914752233622123
5.382191051136364e-08,0.994896307165617,0.0913304753132589,0.08958573172318374,2.30450877040713e-05,4.020776905440008e-08,1.837851688783522e-09,0.00047855417190746825,-0.00018561456234401935,-0.00031868806196734995,-7.502973598931507e-05,0.00020933011223564125
5.383115826231061e-08,0.9949215143360945,0.09133088877447952,0.08956852562047544,2.3277812098852535e-05,4.102395834884914e-08,1.83238357300487e-09,0.00047894599892768654,-0.00018402885620318646,-0.00031819169372025236,-7.608837297366657e-05,0.00020951129325888208
5.3840406013257576e-08,0.9949524421873226,0.09133175636525381,0.08955110682115391,2.3519344130233962e-05,4.187970940303243e-08,1.831580218440969e-09,0.00047933636319807304,-0.00018244295933814234,-0.0003176872610377721,-7.714391755972021e-05,0.00020969102975375504
5.384965376420455e-08,0.9949889918068299,0.09133306877042176,0.08953346400945604,2.3769710222768548e-05,4.2776083683671885e-08,1.8354197331843617e-09,0.0004797252468598939,-0.00018085690402282772,-0.0003171747969213541,-7.819633113974622e-05,0.00020986928972582258
5.385890151515152e-08,0.9950310412675923,0.09133481474916794,0.08951558571415272,2.402891341982875e-05,4.3714096973219675e-08,1.8438791573413247e-09,0.0004801126342224861,-0.0001792707203684716,-0.0003166543322144197,-7.92455731044757e-05,0.00021004604496941545
5.3868149266098485e-08,0.9950784460075532,0.09133698117034718,0.08949746034770739,2.4296933332978377e-05,4.469471479230459e-08,1.8569339583704378e-09,0.0004804985118071247,-0.0001776844362795344,-0.0003161258955524995,-8.02916008013365e-05,0.000210221271184363
5.387739701704546e-08,0.9951310393010071,0.09133955305550007,0.08947907624608968,2.457372618426122e-05,4.5718847686619526e-08,1.874557259018911e-09,0.00048088286838230684,-0.00017609807741823328,-0.0003155895133228543,-8.133436950142562e-05,0.0002103949480779158
5.388664476799243e-08,0.9951886328204741,0.09134251362943045,0.08946042170909406,2.4859224941704468e-05,4.678734640860821e-08,1.8967188123507132e-09,0.000481265694990262,-0.00017451166717784425,-0.0003150452096337691,-8.237383237538392e-05,0.00021056705945139375
5.3895892518939394e-08,0.9952510172872822,0.09134584437817933,0.08944148504100598,2.5153339547924745e-05,4.7900997029182994e-08,1.923383743626266e-09,0.00048164698496456284,-0.00017292522666489786,-0.0003144930062936748,-8.340994047833831e-05,0.00021073759327115368
5.3905140269886366e-08,0.9953179632086745,0.09134952511420087,0.08942225459145867,2.545595724134642e-05,4.90605160194363e-08,1.9545110838046056e-09,0.00048202673393871393,-0.0001713387746903953,-0.0003139329228002465,-8.444264274400785e-05,0.00021090654172352464
5.391438802083334e-08,0.995389221698999,0.09135353404852095,0.08940271879632153,2.576694296921743e-05,5.026654534690278e-08,1.990052124135815e-09,0.0004824049398456471,-0.00016975232777012773,-0.00031336497633954074,-8.547188598804651e-05,0.00021107390125342206
