Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5,I_res6,I_res7,I_res8
1.0912346117424243e-07,0.9823931553854928,0.08957265547614163,0.07984573337160623,9.726922104535444e-05,9.461301362770024e-07,1.742319973329567e-06,0.00037824559746982246,-0.00010734064491323887,-0.00022092100600326918,4.0036330365914354e-05,2.289939441606867e-06,1.2845263059132588e-06,7.057779957245219e-07,3.5250187578897555e-07
1.0913270892518941e-07,0.9827067049269796,0.08959921640871824,0.07984442008162464,9.754796327093642e-05,9.515605138307962e-07,1.743517915463292e-06,0.0003791742641530335,-0.00010758343276676869,-0.0002208923333500346,3.987647523201281e-05,2.286463491238981e-06,1.2755999602615845e-06,6.956582819965655e-07,3.427009793160254e-07
1.0914195667613637e-07,0.9830183419188311,0.08962561061343344,0.07984305249772697,9.782558115706524e-05,9.569844328717557e-07,1.744673010347074e-06,0.00038010185957940064,-0.00010782491888129884,-0.00022085702296878438,3.9714341477053366e-05,2.2826928930740897e-06,1.2664107890725733e-06,6.853063836383211e-07,3.3270177845827966e-07
1.0915120442708334e-07,0.9833280434260554,0.08965183607599,0.0798416297716265,9.810206304363576e-05,9.624014773417484e-07,1.745784777136066e-06,0.0003810283808248062,-0.00010806510127063014,-0.00022081507788235925,3.954993715849745e-05,2.2786263472316716e-06,1.2569579818595266e-06,6.74721659211323e-07,3.225037544498094e-07
1.0916045217803032e-07,0.9836357864965932,0.08967789078048946,0.07984015105305407,9.837739727435429e-05,9.678112294476131e-07,1.7468527363818617e-06,0.00038195382496011566,-0.00010830397797468723,-0.0002207665013284235,3.938327044155813e-05,2.274262557550757e-06,1.2472407339299155e-06,6.639034728938906e-07,3.12106393515079e-07
1.0916969992897728e-07,0.9839415481619059,0.0897037727094837,0.0798386154897802,9.865157219703554e-05,9.732132696946915e-07,1.7478764101004848e-06,0.00038287818905118043,-0.00010854154705955803,-0.00022071129675936955,3.9214349598689076e-05,2.2696002316538797e-06,1.2372582464249348e-06,6.528511945124654e-07,3.0150918689433705e-07
1.0917894767992425e-07,0.9842453054375925,0.08972947984402943,0.0798370222276382,9.892457616391282e-05,9.78607176920979e-07,1.7488553218415176e-06,0.00038380147015882904,-0.00010877780661752964,-0.00022064946784220883,3.9043183009071695e-05,2.2646380810121243e-06,1.2270097263597393e-06,6.415641995735226e-07,2.9071163086947156e-07
1.0918819543087122e-07,0.9845470353240051,0.08975501016374203,0.07983537041054731,9.919639753194786e-05,9.839925283316232e-07,1.7497889967575823e-06,0.00038472366533886935,-0.00010901275476712676,-0.00022058101845845917,3.886977915809431e-05,2.2593748210100593e-06,1.2164943866633423e-06,6.30041869295119e-07,2.797132267895287e-07
1.0919744318181819e-07,0.984846714806863,0.08978036164684959,0.07983365918053592,9.946702466313718e-05,9.89368899533714e-07,1.7506769616744483e-06,0.0003856447716420651,-0.00010924638965314256,-0.00022050595270402325,3.869414663683124e-05,2.253809171011294e-06,1.2057114462189584e-06,6.182835906388393e-07,2.6851348109661315e-07
1.0920669093276516e-07,0.9851443208578607,0.08980553227024642,0.07983188767776428,9.973644592482186e-05,9.947358645714915e-07,1.7515187451613117e-06,0.00038656478611415434,-0.00010947870944667931,-0.00022042427488906362,3.851629414150779e-05,2.24793985442363e-06,1.1946601299035943e-06,6.062887563409567e-07,2.571119053510053e-07
